latitude,longitude,elevation,time
30.12556,118.16632,1683.77,2009-12-31 23:15:06+00:00
30.12556,118.16651,1673.3,2009-12-31 23:15:13+00:00
30.12563,118.16675,1660.76,2009-12-31 23:15:22+00:00
30.12568,118.16688,1652.56,2009-12-31 23:15:27+00:00
30.12576,118.16694,1650.72,2009-12-31 23:15:31+00:00
30.12589,118.16694,1656.59,2009-12-31 23:15:36+00:00
30.12602,118.16699,1660.41,2009-12-31 23:15:41+00:00
30.12618,118.16708,1660.93,2009-12-31 23:15:48+00:00
30.12629,118.16721,1661.84,2009-12-31 23:15:55+00:00
30.12631,118.16732,1657.6,2009-12-31 23:15:59+00:00
30.12634,118.16738,1656.08,2009-12-31 23:16:01+00:00
30.12644,118.16746,1655.1,2009-12-31 23:16:06+00:00
30.12648,118.1676,1649.07,2009-12-31 23:16:11+00:00
30.12648,118.16771,1644.06,2009-12-31 23:16:15+00:00
30.12645,118.1678,1639.31,2009-12-31 23:16:18+00:00
30.12643,118.16791,1633.96,2009-12-31 23:16:22+00:00
30.12644,118.16802,1629.16,2009-12-31 23:16:26+00:00
30.12643,118.16809,1625.95,2009-12-31 23:16:28+00:00
30.12639,118.16814,1623.66,2009-12-31 23:16:31+00:00
30.12633,118.16816,1623.82,2009-12-31 23:16:33+00:00
30.12631,118.16822,1622.51,2009-12-31 23:16:35+00:00
30.12627,118.16836,1621.49,2009-12-31 23:16:40+00:00
30.12618,118.16847,1626.37,2009-12-31 23:16:46+00:00
30.12606,118.16861,1630.54,2009-12-31 23:16:53+00:00
30.12602,118.16872,1632.28,2009-12-31 23:16:57+00:00
30.12595,118.16884,1635.91,2009-12-31 23:17:02+00:00
30.12594,118.16893,1637.17,2009-12-31 23:17:05+00:00
30.12586,118.16896,1640.43,2009-12-31 23:17:08+00:00
30.12576,118.16902,1642.97,2009-12-31 23:17:13+00:00
30.12562,118.16914,1647.12,2009-12-31 23:17:20+00:00
30.1255,118.1692,1647.7,2009-12-31 23:17:25+00:00
30.12547,118.16924,1647.31,2009-12-31 23:17:27+00:00
30.12534,118.16925,1645.36,2009-12-31 23:17:32+00:00
30.12532,118.16931,1646.49,2009-12-31 23:17:34+00:00
30.12526,118.16938,1647.71,2009-12-31 23:17:38+00:00
30.12519,118.16949,1648.73,2009-12-31 23:17:42+00:00
30.12495,118.16993,1650.31,2009-12-31 23:18:00+00:00
30.12488,118.17006,1649.07,2009-12-31 23:18:06+00:00
30.12482,118.17014,1648.56,2009-12-31 23:18:09+00:00
30.12475,118.17026,1649.63,2009-12-31 23:18:14+00:00
30.12463,118.17019,1642.43,2009-12-31 23:18:20+00:00
30.12469,118.17007,1644.32,2009-12-31 23:18:24+00:00
30.12467,118.17,1641.99,2009-12-31 23:18:27+00:00
30.12464,118.17,1640.26,2009-12-31 23:18:28+00:00
30.12453,118.17018,1635.82,2009-12-31 23:18:36+00:00
30.12447,118.17019,1632.03,2009-12-31 23:18:38+00:00
30.12441,118.17024,1628.8,2009-12-31 23:18:41+00:00
30.12437,118.17028,1627.52,2009-12-31 23:18:43+00:00
30.12434,118.17028,1626.12,2009-12-31 23:18:45+00:00
30.12414,118.1705,1616.98,2009-12-31 23:18:56+00:00
30.12408,118.17062,1614.33,2009-12-31 23:19:00+00:00
30.12409,118.17069,1613.29,2009-12-31 23:19:03+00:00
30.12407,118.17081,1610.68,2009-12-31 23:19:07+00:00
30.12393,118.17082,1607.91,2009-12-31 23:19:13+00:00
30.1239,118.17086,1605.43,2009-12-31 23:19:15+00:00
30.12392,118.17093,1601.53,2009-12-31 23:19:17+00:00
30.12397,118.17099,1600.21,2009-12-31 23:19:20+00:00
30.12405,118.17095,1605.57,2009-12-31 23:19:23+00:00
30.12406,118.17108,1601.41,2009-12-31 23:19:28+00:00
30.12399,118.17118,1590.97,2009-12-31 23:19:32+00:00
30.12391,118.17121,1584.57,2009-12-31 23:19:36+00:00
30.12379,118.17118,1581.57,2009-12-31 23:19:41+00:00
30.1236,118.17109,1579.68,2009-12-31 23:19:49+00:00
30.1235,118.1711,1575.83,2009-12-31 23:19:53+00:00
30.12343,118.17109,1573.8,2009-12-31 23:19:56+00:00
30.12335,118.17105,1571.97,2009-12-31 23:19:59+00:00
30.12327,118.17112,1567.48,2009-12-31 23:20:03+00:00
30.12317,118.17123,1561.78,2009-12-31 23:20:09+00:00
30.12313,118.17132,1559.21,2009-12-31 23:20:12+00:00
30.12311,118.17137,1558.07,2009-12-31 23:20:14+00:00
30.12306,118.17136,1557.39,2009-12-31 23:20:16+00:00
30.12302,118.17128,1557.9,2009-12-31 23:20:19+00:00
30.12303,118.17121,1558.55,2009-12-31 23:20:22+00:00
30.12301,118.17114,1558.68,2009-12-31 23:20:24+00:00
30.123,118.1711,1558.34,2009-12-31 23:20:26+00:00
30.12305,118.17098,1557.43,2009-12-31 23:20:31+00:00
30.12311,118.17093,1560.11,2009-12-31 23:20:33+00:00
30.12304,118.17087,1554.93,2009-12-31 23:20:37+00:00
30.12305,118.17081,1553.46,2009-12-31 23:20:39+00:00
30.1231,118.17065,1549.3,2009-12-31 23:20:45+00:00
30.12318,118.17045,1547.28,2009-12-31 23:20:53+00:00
30.12318,118.17038,1543.49,2009-12-31 23:20:55+00:00
30.1231,118.17028,1532.3,2009-12-31 23:21:00+00:00
30.12305,118.17026,1527.81,2009-12-31 23:21:02+00:00
30.12301,118.17025,1524.72,2009-12-31 23:21:04+00:00
30.12295,118.1702,1518.31,2009-12-31 23:21:06+00:00
30.12292,118.17018,1515.3,2009-12-31 23:21:08+00:00
30.12285,118.17018,1510.58,2009-12-31 23:21:11+00:00
30.12278,118.17012,1502.63,2009-12-31 23:21:14+00:00
30.12275,118.17012,1501.98,2009-12-31 23:21:15+00:00
30.12263,118.17011,1499.28,2009-12-31 23:21:20+00:00
30.12255,118.17008,1496.22,2009-12-31 23:21:24+00:00
30.12251,118.17015,1499.28,2009-12-31 23:21:26+00:00
30.12243,118.17014,1498.32,2009-12-31 23:21:30+00:00
30.12234,118.17014,1498.01,2009-12-31 23:21:33+00:00
30.12226,118.17015,1498.65,2009-12-31 23:21:36+00:00
30.12175,118.17047,1514.99,2009-12-31 23:22:00+00:00
30.12166,118.17049,1513.82,2009-12-31 23:22:03+00:00
30.12162,118.17048,1511.25,2009-12-31 23:22:05+00:00
30.12156,118.17051,1509.47,2009-12-31 23:22:08+00:00
30.12147,118.17061,1510.47,2009-12-31 23:22:13+00:00
30.12138,118.1706,1504.63,2009-12-31 23:22:16+00:00
30.12134,118.17068,1507.39,2009-12-31 23:22:19+00:00
30.12118,118.17073,1507.93,2009-12-31 23:22:26+00:00
30.12115,118.17079,1512.38,2009-12-31 23:22:28+00:00
30.12109,118.17085,1514.62,2009-12-31 23:22:32+00:00
30.12103,118.17086,1510.68,2009-12-31 23:22:34+00:00
30.12098,118.17087,1507.72,2009-12-31 23:22:36+00:00
30.12093,118.17094,1508.58,2009-12-31 23:22:39+00:00
30.12091,118.17095,1508.33,2009-12-31 23:22:40+00:00
30.12087,118.17089,1502.08,2009-12-31 23:22:43+00:00
30.12086,118.1709,1502.27,2009-12-31 23:22:43+00:00
30.12072,118.17085,1491.37,2009-12-31 23:22:49+00:00
30.12068,118.1708,1486.6,2009-12-31 23:22:52+00:00
30.12067,118.17064,1477.55,2009-12-31 23:22:57+00:00
30.12068,118.17058,1474.91,2009-12-31 23:22:59+00:00
30.12066,118.17057,1473.18,2009-12-31 23:23:00+00:00
30.12059,118.1706,1470.73,2009-12-31 23:23:03+00:00
30.12058,118.1707,1476.11,2009-12-31 23:23:07+00:00
30.12054,118.17081,1479.15,2009-12-31 23:23:11+00:00
30.1205,118.17092,1479.44,2009-12-31 23:23:15+00:00
30.12047,118.17099,1478.86,2009-12-31 23:23:17+00:00
30.12043,118.17103,1474.83,2009-12-31 23:23:20+00:00
