latitude,longitude,elevation,time
30.12906,118.16313,1718.37,2009-12-31 23:26:40+00:00
30.12903,118.16315,1717.54,2009-12-31 23:26:42+00:00
30.129,118.16323,1716.57,2009-12-31 23:26:45+00:00
30.129,118.16329,1716.36,2009-12-31 23:26:47+00:00
30.12895,118.16328,1715.68,2009-12-31 23:26:49+00:00
30.12892,118.16325,1715.2,2009-12-31 23:26:50+00:00
30.1289,118.16319,1714.71,2009-12-31 23:26:53+00:00
30.12889,118.16313,1714.29,2009-12-31 23:26:55+00:00
30.12888,118.16309,1713.61,2009-12-31 23:26:56+00:00
30.12884,118.16308,1711.27,2009-12-31 23:26:58+00:00
30.12878,118.16309,1707.85,2009-12-31 23:27:00+00:00
30.12873,118.1631,1705.01,2009-12-31 23:27:02+00:00
30.12871,118.16326,1704.43,2009-12-31 23:27:08+00:00
30.12873,118.1634,1707.46,2009-12-31 23:27:13+00:00
30.12873,118.16348,1709.39,2009-12-31 23:27:16+00:00
30.1287,118.16361,1711.13,2009-12-31 23:27:20+00:00
30.12867,118.16367,1711.03,2009-12-31 23:27:23+00:00
30.1286,118.16373,1709.14,2009-12-31 23:27:26+00:00
30.12861,118.16385,1712.13,2009-12-31 23:27:30+00:00
30.12858,118.1639,1712.73,2009-12-31 23:27:32+00:00
30.12855,118.16394,1713.52,2009-12-31 23:27:34+00:00
30.12854,118.164,1715.46,2009-12-31 23:27:36+00:00
30.12852,118.16401,1715.39,2009-12-31 23:27:37+00:00
30.12847,118.16405,1715.75,2009-12-31 23:27:40+00:00
30.12842,118.16405,1714.67,2009-12-31 23:27:42+00:00
30.12838,118.16405,1713.81,2009-12-31 23:27:43+00:00
30.12835,118.16403,1712.44,2009-12-31 23:27:45+00:00
30.12831,118.16402,1711.45,2009-12-31 23:27:46+00:00
30.12828,118.16402,1711.1,2009-12-31 23:27:48+00:00
30.12825,118.16399,1709.41,2009-12-31 23:27:49+00:00
30.12821,118.16397,1707.85,2009-12-31 23:27:51+00:00
30.1282,118.16397,1707.68,2009-12-31 23:27:51+00:00
30.12815,118.16399,1707.94,2009-12-31 23:27:53+00:00
30.12812,118.16399,1707.5,2009-12-31 23:27:55+00:00
30.12806,118.16388,1699.66,2009-12-31 23:27:59+00:00
30.12805,118.16387,1699.0,2009-12-31 23:28:00+00:00
30.12801,118.16379,1694.45,2009-12-31 23:28:03+00:00
30.128,118.16377,1693.27,2009-12-31 23:28:04+00:00
