latitude,longitude,elevation,time
30.13057,118.17658,1269.98,2009-12-31 23:09:35+00:00
30.13058,118.17663,1267.28,2009-12-31 23:09:37+00:00
30.13061,118.17668,1263.86,2009-12-31 23:09:39+00:00
30.13062,118.17673,1262.56,2009-12-31 23:09:41+00:00
30.13066,118.17676,1259.89,2009-12-31 23:09:43+00:00
30.13071,118.17676,1257.13,2009-12-31 23:09:45+00:00
30.13076,118.17674,1254.71,2009-12-31 23:09:47+00:00
30.1308,118.17672,1252.86,2009-12-31 23:09:48+00:00
30.13083,118.17668,1251.94,2009-12-31 23:09:50+00:00
30.13087,118.17663,1252.61,2009-12-31 23:09:53+00:00
30.13091,118.17662,1251.84,2009-12-31 23:09:54+00:00
30.13096,118.17662,1250.31,2009-12-31 23:09:56+00:00
30.13101,118.1766,1249.57,2009-12-31 23:09:58+00:00
30.13106,118.17658,1248.76,2009-12-31 23:10:01+00:00
30.13109,118.17654,1249.27,2009-12-31 23:10:02+00:00
30.13112,118.17649,1250.1,2009-12-31 23:10:04+00:00
30.13114,118.17644,1251.22,2009-12-31 23:10:06+00:00
30.13117,118.17638,1252.16,2009-12-31 23:10:09+00:00
30.13117,118.17633,1253.71,2009-12-31 23:10:11+00:00
30.13117,118.17627,1255.58,2009-12-31 23:10:13+00:00
30.13117,118.17621,1257.44,2009-12-31 23:10:15+00:00
30.13117,118.17615,1259.31,2009-12-31 23:10:17+00:00
30.1312,118.1761,1260.08,2009-12-31 23:10:19+00:00
30.13123,118.17606,1260.37,2009-12-31 23:10:21+00:00
30.13127,118.17603,1259.91,2009-12-31 23:10:23+00:00
30.13131,118.17599,1259.47,2009-12-31 23:10:25+00:00
30.13135,118.17597,1258.44,2009-12-31 23:10:26+00:00
30.1314,118.17596,1257.23,2009-12-31 23:10:28+00:00
30.13145,118.17594,1257.77,2009-12-31 23:10:31+00:00
30.13148,118.17589,1258.58,2009-12-31 23:10:33+00:00
30.13151,118.17585,1259.22,2009-12-31 23:10:35+00:00
30.13155,118.17582,1260.11,2009-12-31 23:10:36+00:00
30.1316,118.17581,1260.68,2009-12-31 23:10:38+00:00
30.13166,118.17581,1260.9,2009-12-31 23:10:41+00:00
30.13171,118.17581,1262.78,2009-12-31 23:10:43+00:00
30.13175,118.1758,1264.88,2009-12-31 23:10:45+00:00
30.13178,118.17575,1268.07,2009-12-31 23:10:47+00:00
30.13179,118.1757,1270.39,2009-12-31 23:10:48+00:00
30.13179,118.17564,1272.67,2009-12-31 23:10:50+00:00
30.13181,118.17559,1275.38,2009-12-31 23:10:52+00:00
30.13185,118.17555,1278.54,2009-12-31 23:10:55+00:00
30.13189,118.17553,1281.09,2009-12-31 23:10:56+00:00
30.13194,118.17553,1283.02,2009-12-31 23:10:58+00:00
30.13194,118.17553,1283.02,2009-12-31 23:45:46+00:00
30.13199,118.17554,1283.32,2009-12-31 23:11:00+00:00
30.13199,118.17554,1283.32,2009-12-31 23:11:00+00:00
30.13205,118.1755,1285.59,2009-12-31 23:11:03+00:00
30.13208,118.17545,1287.59,2009-12-31 23:11:05+00:00
30.13211,118.1754,1289.33,2009-12-31 23:11:07+00:00
30.13213,118.17535,1290.83,2009-12-31 23:11:09+00:00
30.13216,118.17531,1291.79,2009-12-31 23:11:11+00:00
30.1322,118.17529,1291.95,2009-12-31 23:11:13+00:00
30.1322,118.17529,1291.95,2009-12-31 23:45:32+00:00
30.13224,118.17525,1292.78,2009-12-31 23:11:15+00:00
30.13227,118.1752,1294.04,2009-12-31 23:11:17+00:00
30.1323,118.17516,1294.81,2009-12-31 23:11:19+00:00
30.13233,118.17511,1295.7,2009-12-31 23:11:21+00:00
